cohort,subject_id,wavelength_nm,band_role,signed_residual,log_residual
train,p037,420,fit,-0.028978676993688196,-0.11836779882799142
train,p037,430,fit,-0.003936154529633279,-0.016934755418868797
train,p037,440,fit,0.00046187333335223624,0.0019979508566647652
train,p037,450,fit,0.018030606506460878,0.07934200514736656
train,p037,460,fit,0.0005110650464534572,0.002102142310692834
train,p037,470,fit,0.002134538591321705,0.00858904719299125
train,p037,480,fit,0.010106493448544085,0.04026323717318192
train,p037,490,fit,0.013129662648866308,0.0514371448440305
train,p037,500,fit,0.008148950624241202,0.030918965339278293
train,p037,510,fit,0.00042929910372346836,0.0015775587257311763
train,p037,520,fit,-0.0028880015535220904,-0.01051099400720168
train,p037,530,fit,0.0002223641959949174,0.0008317600959129035
train,p037,540,fit,-0.0012909514038775827,-0.004887932290598362
train,p037,550,fit,-0.00335302592725778,-0.012388124835351677
train,p037,560,fit,-0.005902735435801498,-0.021073575841991543
train,p037,570,fit,-0.013515340326535397,-0.04806048865103718
train,p037,580,fit,-0.005454293212445449,-0.019642313039167858
train,p037,590,fit,0.02576893396488178,0.0846915434464186
train,p037,600,fit,0.01545114103518136,0.04301975495755084
train,p037,610,fit,0.0040666899482689756,0.010368609630578396
train,p037,620,fit,-0.0012734065688376761,-0.00305947545805052
train,p037,630,fit,-0.016269875051245886,-0.03691590237576181
train,p037,640,fit,-0.02290450040407399,-0.04996926352134712
train,p037,650,fit,-0.015317754891799706,-0.03277084899064442
train,p037,660,fit,-0.017056094696707103,-0.03549070148920097
train,p037,670,fit,-0.01275376977208914,-0.026030378271581944
train,p037,680,fit,0.014992921407758986,0.030777290000352897
train,p037,690,edge_diagnostic,-0.024445284851558724,-0.04725235639552838
train,p037,700,edge_diagnostic,-0.012255516525336074,-0.023542316598164192
train,p038,400,edge_diagnostic,-0.22357351015002375,-0.7839820587442737
train,p038,410,edge_diagnostic,-0.11802709965224059,-0.4906642000676942
train,p038,420,fit,-0.04392171158785202,-0.21297928611949968
train,p038,430,fit,-0.02224018799556776,-0.11410967610387734
train,p038,440,fit,-0.00933986797181674,-0.04966533306378018
train,p038,450,fit,0.013342419218935975,0.07496288764811099
train,p038,460,fit,0.0009205837277426188,0.004923007191134143
train,p038,470,fit,0.004267288618481357,0.022700136483852384
train,p038,480,fit,0.012128603692638018,0.06483292260605289
train,p038,490,fit,0.01475314902197547,0.07825913624802627
train,p038,500,fit,0.012008828667920135,0.06227927562893498
train,p038,510,fit,0.00937010539349617,0.04770356630942052
train,p038,520,fit,0.007515053020215573,0.03812012967080336
train,p038,530,fit,0.008871060491457389,0.04625819889766203
train,p038,540,fit,0.0023304841173172886,0.012151798853659246
train,p038,550,fit,-0.010926352200354733,-0.05432970691703165
train,p038,560,fit,-0.007063264816679904,-0.03465290663318732
train,p038,570,fit,-0.016046591447270303,-0.07799992570853731
train,p038,580,fit,-0.01674028274979364,-0.08141071719962678
train,p038,590,fit,0.005719007733364451,0.025472870523571167
train,p038,600,fit,0.00989911061153581,0.0374477998199656
train,p038,610,fit,0.0068189650674885804,0.023388056459689777
train,p038,620,fit,0.00436214589787276,0.01389235785407239
train,p038,630,fit,-0.0015300233816872844,-0.004574984075472077
train,p038,640,fit,-0.004203547508993821,-0.011984495371094805
train,p038,650,fit,-0.002272314903777828,-0.006254361338682735
train,p038,660,fit,-0.004067076872809217,-0.010771981262212127
train,p038,670,fit,-0.0020052422641626544,-0.0051513940397531766
train,p038,680,fit,0.020228253678374664,0.0517871950162101
train,p038,690,edge_diagnostic,-0.01405039749479231,-0.03345443118419633
train,p038,700,edge_diagnostic,-0.0031451267114054327,-0.007394824326569571
train,p040,400,edge_diagnostic,-0.18945747572316468,-0.554186312063957
train,p040,410,edge_diagnostic,-0.10548271018715055,-0.3470609328509595
train,p040,420,fit,-0.017547413946730706,-0.06705606511518414
train,p040,430,fit,0.007754240073098467,0.031225902202067335
train,p040,440,fit,0.004233871112609394,0.016900878520216267
train,p040,450,fit,0.02466405478623898,0.10035920139556365
train,p040,460,fit,0.0042957595694089745,0.01625330438417616
train,p040,470,fit,0.004834801670775324,0.017868574566986428
train,p040,480,fit,0.013281670403574253,0.04869387029674388
train,p040,490,fit,0.012876164672399382,0.046334323104316066
train,p040,500,fit,0.008775647381992435,0.030842163410137458
train,p040,510,fit,0.002998482602188657,0.010331312455748698
train,p040,520,fit,0.003125657252786629,0.01085618927286025
train,p040,530,fit,0.00710465539713534,0.025806664901628862
train,p040,540,fit,0.008780374073196151,0.03290499194534324
train,p040,550,fit,-0.0023430011822752617,-0.008484237160755859
train,p040,560,fit,0.001990260933906085,0.007089888525582122
train,p040,570,fit,-0.006672867207906941,-0.023895101304937327
train,p040,580,fit,0.007545635003517459,0.02793996291683709
train,p040,590,fit,0.03139076654607803,0.10322199759860373
train,p040,600,fit,0.005665664994140562,0.015074526112186515
train,p040,610,fit,-0.018150685658065102,-0.04326809526452691
train,p040,620,fit,-0.031645285966433845,-0.07026423265821247
train,p040,630,fit,-0.04792493956648197,-0.10049830735781151
train,p040,640,fit,-0.05466473724476684,-0.11041816845630603
train,p040,650,fit,-0.04346428814551406,-0.0865000504527077
train,p040,660,fit,-0.045231379904057234,-0.08771936129745428
train,p040,670,fit,-0.04410629999808002,-0.08378301289501666
train,p040,680,fit,-0.004031108657478022,-0.007787879151197941
train,p040,690,edge_diagnostic,-0.0533544683534356,-0.09662356215023382
train,p040,700,edge_diagnostic,-0.03533918258547086,-0.06400839804442382
train,p041,400,edge_diagnostic,-0.16799158761450247,-0.5903035528739227
train,p041,410,edge_diagnostic,-0.10187964682166273,-0.39916305905095273
train,p041,420,fit,-0.029912369627040497,-0.13501351849179644
train,p041,430,fit,-0.0044150522103308665,-0.021140216414503143
train,p041,440,fit,0.011303217001831428,0.056090860589699254
train,p041,450,fit,0.010373784699816757,0.05048383591506833
train,p041,460,fit,0.0032970954275838293,0.015390092518565934
train,p041,470,fit,0.010694761291091232,0.049637260992202004
train,p041,480,fit,0.020227846493987123,0.09362956842306214
train,p041,490,fit,0.0203051351674311,0.09179393072865438
train,p041,500,fit,0.011109023897473175,0.04802296117102012
train,p041,510,fit,0.008936152697112537,0.03767205185911626
train,p041,520,fit,0.003722333960642976,0.015390024618674891
train,p041,530,fit,0.0016962327016179501,0.007082902471436725
train,p041,540,fit,0.005049243276212451,0.021419811892072094
train,p041,550,fit,-0.0071618144110314474,-0.028938218695199858
train,p041,560,fit,-0.0018398802239801837,-0.007277986088813915
train,p041,570,fit,-0.0064447028372401904,-0.025364382478274106
train,p041,580,fit,-0.0008673411212989368,-0.00343007848414012
train,p041,590,fit,0.02614354457564283,0.0945517187287952
train,p041,600,fit,0.012974968624697214,0.03969797984096113
train,p041,610,fit,-0.01539483508681233,-0.042064219332619834
train,p041,620,fit,-0.017701572411623512,-0.045714589617432466
train,p041,630,fit,-0.03222794732852158,-0.07842470125385492
train,p041,640,fit,-0.036619031713896466,-0.08566273200267072
train,p041,650,fit,-0.049175291430535506,-0.11009734000917903
train,p041,660,fit,-0.02740470718349275,-0.06106707688219981
train,p041,670,fit,-0.0629999197445606,-0.1317936167863023
train,p041,680,fit,0.009312008594669574,0.02050354813713695
train,p041,690,edge_diagnostic,-0.06422726402114226,-0.12809312558715713
train,p041,700,edge_diagnostic,-0.016341763033587586,-0.03347846613695893
train,p042,400,edge_diagnostic,-0.1442526970661162,-0.45191006896447417
train,p042,410,edge_diagnostic,-0.08555184215994788,-0.2928507693220126
train,p042,420,fit,-0.009566636631446856,-0.037422453513630716
train,p042,430,fit,0.017393233734467883,0.07184359585475986
train,p042,440,fit,0.02313851896445651,0.09622285435551836
train,p042,450,fit,0.01394761243915496,0.055433070628505554
train,p042,460,fit,-0.0008973959367092332,-0.0033516171002287987
train,p042,470,fit,0.0013564879252840334,0.004951816476590931
train,p042,480,fit,0.00893771960559575,0.03220520838209051
train,p042,490,fit,0.00194418551884451,0.006766776278580355
train,p042,500,fit,-0.008863583351775783,-0.029665526443863444
train,p042,510,fit,-0.0035788661183130954,-0.011897386200515392
train,p042,520,fit,-0.0025278101771519235,-0.008412348244098533
train,p042,530,fit,-0.0034248043798459915,-0.011680670954418826
train,p042,540,fit,0.005958635025068326,0.02104835718796716
train,p042,550,fit,-0.005564001372469207,-0.01889867873615403
train,p042,560,fit,-0.003122824684005654,-0.01035175481733508
train,p042,570,fit,-0.007735963714812388,-0.025771490361332416
train,p042,580,fit,0.0037103156322965125,0.012611072772848342
train,p042,590,fit,0.03680006110980061,0.11373610163398218
train,p042,600,fit,0.018896949215904624,0.04891195323866426
train,p042,610,fit,-0.013588904686895109,-0.03151299392221163
train,p042,620,fit,-0.009835549256627607,-0.02179839785724258
train,p042,630,fit,-0.027070142258310115,-0.0567746108720254
train,p042,640,fit,-0.03435801328878052,-0.06948238295193898
train,p042,650,fit,-0.04741959445808441,-0.09239637593650518
train,p042,660,fit,-0.022575928873858953,-0.044016586586196005
train,p042,670,fit,-0.06898081557648772,-0.12624350786874272
train,p042,680,fit,0.023059082642985618,0.0450803484915816
train,p042,690,edge_diagnostic,-0.0669534536094234,-0.11832327407506538
train,p042,700,edge_diagnostic,-0.00852542114242738,-0.015618125881455613
train,p043,400,edge_diagnostic,-0.14321792373662479,-0.4720422219897684
train,p043,410,edge_diagnostic,-0.07721736120143305,-0.28232437850661274
train,p043,420,fit,-0.004970740683406194,-0.020794203575057457
train,p043,430,fit,0.019798085759840822,0.08720993238088726
train,p043,440,fit,0.023197687004433865,0.10219792597552768
train,p043,450,fit,0.018298514362285717,0.0777277857998151
train,p043,460,fit,0.00603495642036922,0.0241939267319482
train,p043,470,fit,0.008107727360825268,0.03173517096012013
train,p043,480,fit,0.014855140827818802,0.05724188311223832
train,p043,490,fit,0.005772527810277928,0.021298686464575445
train,p043,500,fit,-0.004429101115350498,-0.01564272893402019
train,p043,510,fit,-0.0003923453347183803,-0.0013659627057596158
train,p043,520,fit,0.00010365886740454355,0.0003578120103646665
train,p043,530,fit,0.00046183458738841,0.0016167215911460087
train,p043,540,fit,0.009119648348567766,0.03268886350677547
train,p043,550,fit,-0.01520449325520501,-0.05100053040820218
train,p043,560,fit,0.002069648262640722,0.006918442174375095
train,p043,570,fit,-0.0023999836796516627,-0.007991060881179513
train,p043,580,fit,0.007529331124610628,0.025325605274129526
train,p043,590,fit,0.033228964439345976,0.10177477314131833
train,p043,600,fit,0.0114863056355618,0.029942716692364924
train,p043,610,fit,-0.022265130065642014,-0.0523314902634372
train,p043,620,fit,-0.026006309009521666,-0.05819002669771911
train,p043,630,fit,-0.04269643727881722,-0.09064948378700788
train,p043,640,fit,-0.04997808973936718,-0.10237127229392606
train,p043,650,fit,-0.06573052091663256,-0.12936664548533827
train,p043,660,fit,-0.04270688893149521,-0.08394229582400303
train,p043,670,fit,-0.08852315925177429,-0.16338844610984937
train,p043,680,fit,0.0013138798034557642,0.002583151816255458
train,p043,690,edge_diagnostic,-0.08670878785762326,-0.1544133116471922
train,p043,700,edge_diagnostic,-0.027397225522610258,-0.05056480670774566
train,p044,400,edge_diagnostic,-0.16898408888033217,-0.707437776175804
train,p044,410,edge_diagnostic,-0.09727185355257814,-0.4683916624643174
train,p044,420,fit,-0.03495111083284716,-0.19583944990170687
train,p044,430,fit,-0.012499420365275488,-0.07499127592448973
train,p044,440,fit,-0.004754183099875464,-0.029319811963267828
train,p044,450,fit,0.004165815893612229,0.02634908617324183
train,p044,460,fit,-0.0028699555744105543,-0.017606175501156507
train,p044,470,fit,0.0005331515442519308,0.003273162345541536
train,p044,480,fit,0.008307961762874905,0.05160714177759673
train,p044,490,fit,0.002088773823905765,0.012571243945007193
train,p044,500,fit,0.0011631470649331455,0.006887274109496078
train,p044,510,fit,0.004882442185446312,0.028891660058784963
train,p044,520,fit,0.006496210230122229,0.03854267029185743
train,p044,530,fit,0.007766933452388047,0.0470350138278115
train,p044,540,fit,0.01241473895715281,0.07717062397079721
train,p044,550,fit,-0.016063533504356964,-0.09046127006489613
train,p044,560,fit,0.0028362956601280798,0.01646732762506642
train,p044,570,fit,-0.0005950188395191791,-0.0034465964227798906
train,p044,580,fit,0.0038070302526689026,0.022306537091192125
train,p044,590,fit,0.015900265677391334,0.08426598847428668
train,p044,600,fit,0.010761505398711041,0.04768045306097268
train,p044,610,fit,-0.0015224073425489926,-0.005995388598913243
train,p044,620,fit,-0.002184242241350609,-0.0079977216153857
train,p044,630,fit,-0.006332264113640185,-0.02174045091867649
train,p044,640,fit,-0.006826102178304261,-0.022326530197773975
train,p044,650,fit,-0.012246815538788924,-0.03808230147646041
train,p044,660,fit,0.0007931687273596277,0.002416395646577918
train,p044,670,fit,-0.029489258850788402,-0.08285876298480244
train,p044,680,fit,0.0326855755131516,0.09687569467111845
train,p044,690,edge_diagnostic,-0.029253250089226412,-0.07680770238829782
train,p044,700,edge_diagnostic,0.009665170542576096,0.025927687421342216
train,p045,400,edge_diagnostic,-0.1670476786129371,-0.6030867140365046
train,p045,410,edge_diagnostic,-0.10429732463939453,-0.4189225559365968
train,p045,420,fit,-0.03439926913506461,-0.15915894469071112
train,p045,430,fit,-0.010003964508605995,-0.04912514220318642
train,p045,440,fit,0.004068396139324609,0.02069052085845069
train,p045,450,fit,0.005799555899813069,0.02924210362232249
train,p045,460,fit,0.00038016089883854964,0.0018521181906216988
train,p045,470,fit,0.007526244564119183,0.03659284015428477
train,p045,480,fit,0.01723836813745777,0.08401685231532596
train,p045,490,fit,0.01613879531318002,0.07690504276786214
train,p045,500,fit,0.011905067084503979,0.05504719914844003
train,p045,510,fit,0.01508645149768803,0.0691460894710958
train,p045,520,fit,0.014178481630180845,0.06463427408096223
train,p045,530,fit,0.012167050140812097,0.05637218248682663
train,p045,540,fit,0.014182162605956394,0.06698508292079541
train,p045,550,fit,-0.004531551173588166,-0.020105375057072772
train,p045,560,fit,-0.0005939570273134631,-0.0025839279934836146
train,p045,570,fit,-0.00942708387911051,-0.040606185838613085
train,p045,580,fit,-0.0086439369628451,-0.037235611218618514
train,p045,590,fit,0.014657557519102388,0.057310076447596225
train,p045,600,fit,0.007807946143117639,0.02569573336549902
train,p045,610,fit,-0.013484005357173867,-0.039592657400816966
train,p045,620,fit,-0.011798004472080514,-0.032695110880920586
train,p045,630,fit,-0.023414225357481167,-0.060993554797970306
train,p045,640,fit,-0.027904712222703798,-0.06960055857368097
train,p045,650,fit,-0.04172325659679488,-0.09909215380325187
train,p045,660,fit,-0.021839540797205736,-0.05145498972217555
train,p045,670,fit,-0.05846612934470269,-0.12860602191718673
train,p045,680,fit,0.012221785558797493,0.02829453445982011
train,p045,690,edge_diagnostic,-0.060535953445973845,-0.1262856196017763
train,p045,700,edge_diagnostic,-0.013008890313098875,-0.02788412291763609
train,p046,400,edge_diagnostic,-0.25368576125564657,-0.9398972307418848
train,p046,410,edge_diagnostic,-0.15018813822933832,-0.6583422737973195
train,p046,420,fit,-0.0705376063543793,-0.36530845992825633
train,p046,430,fit,-0.033958193478780097,-0.19367043180951482
train,p046,440,fit,-0.013961172326081683,-0.08458266491098154
train,p046,450,fit,-0.018044698649412716,-0.10779684769427567
train,p046,460,fit,-0.01847456942492917,-0.10937537676472253
train,p046,470,fit,-0.011783916232403241,-0.0704908466600549
train,p046,480,fit,-0.0058773217803311795,-0.03535853324452343
train,p046,490,fit,-0.00348777410304818,-0.02088348725009559
train,p046,500,fit,-0.0037560664033967073,-0.022177758731968034
train,p046,510,fit,-0.006157779506122563,-0.03569623283256118
train,p046,520,fit,-0.0029647865719815147,-0.01730512117164018
train,p046,530,fit,0.0013647878884654185,0.008196412094209515
train,p046,540,fit,0.006500675627269498,0.040096567755356194
train,p046,550,fit,0.0024659988354446827,0.01479801542570347
train,p046,560,fit,0.0009631792352441382,0.005621107554643512
train,p046,570,fit,0.0071652133427752285,0.042909714604075555
train,p046,580,fit,0.011713626604590577,0.07101493266696535
train,p046,590,fit,0.03510344975976698,0.19887277555770444
train,p046,600,fit,0.016910983280914976,0.07689788423116917
train,p046,610,fit,0.024999867072195342,0.10524678486954264
train,p046,620,fit,0.015516738770949945,0.05943185167676268
train,p046,630,fit,0.002606087914379107,0.009189504600873422
train,p046,640,fit,0.023664422408704366,0.08243650045213902
train,p046,650,fit,0.007720206732610313,0.025040810595089003
train,p046,660,fit,0.02033064489908004,0.06453863069743693
train,p046,670,fit,0.02463199524057258,0.07566974075824517
train,p046,680,fit,0.05140310415391869,0.15852825279501004
train,p046,690,edge_diagnostic,0.031242185518814025,0.08998291635347733
train,p046,700,edge_diagnostic,0.05992323034483421,0.17447415602787353
train,p047,400,edge_diagnostic,-0.2403137263873373,-0.8336777856198018
train,p047,410,edge_diagnostic,-0.1386324471060563,-0.5636891566604463
train,p047,420,fit,-0.056649348850945164,-0.2712480843185241
train,p047,430,fit,-0.020322469914535457,-0.10655652669615234
train,p047,440,fit,-0.0034958450483844883,-0.019221188598653516
train,p047,450,fit,-0.012147188935455633,-0.06485613520409061
train,p047,460,fit,-0.012961557916380068,-0.06815218171153337
train,p047,470,fit,-0.005895473764521375,-0.031160461838393383
train,p047,480,fit,-0.0002896187146734508,-0.0015298628540887371
train,p047,490,fit,0.0012821601359674917,0.006706810173125133
train,p047,500,fit,0.0001361160997579991,0.0006997344541794792
train,p047,510,fit,-0.005425799695009975,-0.027200127038563338
train,p047,520,fit,-0.004887445729617246,-0.024556085337159583
train,p047,530,fit,-0.0036934299242276647,-0.019038856144576233
train,p047,540,fit,0.0010174260662980383,0.005396943468120474
train,p047,550,fit,-0.004152156559998038,-0.021429239075887896
train,p047,560,fit,-0.0031338640050839195,-0.01584915819898769
train,p047,570,fit,0.0025318427948774758,0.013151260193658976
train,p047,580,fit,0.005424256656026416,0.02844772518052907
train,p047,590,fit,0.03365208372044137,0.16398125170503608
train,p047,600,fit,0.015676152724510894,0.06134562522294784
train,p047,610,fit,0.025253952807887226,0.09154282280559167
train,p047,620,fit,0.013177822640287273,0.04349066936294932
train,p047,630,fit,-0.0026824681018433605,-0.008170102394697842
train,p047,640,fit,0.021735819061381667,0.06568390098553278
train,p047,650,fit,0.0022721617164600527,0.006413661356647893
train,p047,660,fit,0.01641126980635277,0.045525633376318986
train,p047,670,fit,0.019107860956562694,0.051383660211479
train,p047,680,fit,0.0499357009071254,0.13549078356023836
train,p047,690,edge_diagnostic,0.02375685187135057,0.06024464408185459
train,p047,700,edge_diagnostic,0.05654585084751673,0.14566333108138063
train,p048,400,edge_diagnostic,-0.2307761278284319,-0.7501462341902877
train,p048,410,edge_diagnostic,-0.14533254156323933,-0.5359757006184855
train,p048,420,fit,-0.05890951847164208,-0.25414560268998376
train,p048,430,fit,-0.020400578585209828,-0.09598918838104598
train,p048,440,fit,-0.017475295107222844,-0.08296853905050394
train,p048,450,fit,-0.0171758750837947,-0.08078991574671623
train,p048,460,fit,-0.018737002868765007,-0.08625745285851383
train,p048,470,fit,-0.011407043651246812,-0.05253246695708014
train,p048,480,fit,-0.00330196576030925,-0.01522061746454395
train,p048,490,fit,-0.008043223693853768,-0.036154078442317106
train,p048,500,fit,-0.004185201528563831,-0.018708287934561918
train,p048,510,fit,-0.004018785558566829,-0.01779846002737373
train,p048,520,fit,0.0001880536312071912,0.0008446751836135302
train,p048,530,fit,0.00030242386759130047,0.0014000362621193752
train,p048,540,fit,0.0026034054237284443,0.01238704378971045
train,p048,550,fit,-0.020310162013167737,-0.09060456994872101
train,p048,560,fit,-0.005002863145323666,-0.02258766421428615
train,p048,570,fit,0.0028557157341617956,0.013351007965295647
train,p048,580,fit,0.007115014091315264,0.03378903910112174
train,p048,590,fit,0.039759455260273774,0.17455471385648824
train,p048,600,fit,0.023711117832387607,0.08356221806771225
train,p048,610,fit,0.03531653477823293,0.11540419569645577
train,p048,620,fit,0.018957998974505785,0.0562094665709576
train,p048,630,fit,0.006992893522156651,0.019334600643044153
train,p048,640,fit,0.036470477327752604,0.10075128806664013
train,p048,650,fit,0.016158988514875294,0.04186446541830191
train,p048,660,fit,0.03256970175759044,0.08331470613606096
train,p048,670,fit,0.03216340459945022,0.07967112202089266
train,p048,680,fit,0.0681308019100661,0.17149620774794194
train,p048,690,edge_diagnostic,0.034394817801752076,0.0805919574578624
train,p048,700,edge_diagnostic,0.07093679053845742,0.16970519469140755
train,p049,400,edge_diagnostic,-0.2061250347772636,-0.7582255492954861
train,p049,410,edge_diagnostic,-0.12075387252545591,-0.5129020771009163
train,p049,420,fit,-0.05280403376129522,-0.2586304250305891
train,p049,430,fit,-0.024414374965556956,-0.12864038041739612
train,p049,440,fit,0.0009828361362943239,0.0055613502360736256
train,p049,450,fit,-0.0024274781457291894,-0.013526062908533198
train,p049,460,fit,-0.006076318779672102,-0.03309553204120852
train,p049,470,fit,-0.005635932038463715,-0.03034404215311004
train,p049,480,fit,0.0017113170456527493,0.009257892011188318
train,p049,490,fit,0.00839690838621912,0.045624712144827884
train,p049,500,fit,0.01057487442542221,0.05696123234765471
train,p049,510,fit,0.004263647843880697,0.022321026274383593
train,p049,520,fit,0.005910205887511677,0.031089715583806132
train,p049,530,fit,0.00859172222414789,0.046553133314294115
train,p049,540,fit,0.007038095627784985,0.03858367420359321
train,p049,550,fit,0.011159101046476022,0.060989715222383944
train,p049,560,fit,0.001961084750576131,0.010212024472648906
train,p049,570,fit,0.004094536953475447,0.021693605910941605
train,p049,580,fit,0.005336210445727241,0.02841000121105841
train,p049,590,fit,0.017795664159379304,0.08478082094557404
train,p049,600,fit,0.006848434924997648,0.026801762087200753
train,p049,610,fit,0.010574444225363189,0.037977242264047195
train,p049,620,fit,-0.0027303678890802097,-0.00892866843815443
train,p049,630,fit,0.0014441935384988946,0.0045004203134817455
train,p049,640,fit,-0.011830749234833016,-0.03455834681456582
train,p049,650,fit,-0.0032895866803810403,-0.009356711901305603
train,p049,660,fit,-0.0015234097658750057,-0.004184890931324681
train,p049,670,fit,-0.01951218121103604,-0.05058919717336696
train,p049,680,fit,0.004077506053015045,0.01054741670069792
train,p049,690,edge_diagnostic,-0.015170885166548187,-0.03714199443939337
train,p049,700,edge_diagnostic,-0.01248301834634602,-0.029862950629342744
train,p050,400,edge_diagnostic,-0.18892800786104763,-0.6225287823988034
train,p050,410,edge_diagnostic,-0.11451111246546947,-0.42361620603448347
train,p050,420,fit,-0.04653366147372276,-0.19536929550239157
train,p050,430,fit,-0.01696718838916353,-0.076114275497567
train,p050,440,fit,-0.005183424203634324,-0.02392035400561654
train,p050,450,fit,-0.0027127942162784024,-0.01243391932080895
train,p050,460,fit,-0.01024743465541439,-0.04522535491136592
train,p050,470,fit,-0.008367451375741852,-0.03642498186079468
train,p050,480,fit,-0.000432980453701326,-0.001882161578657282
train,p050,490,fit,0.0003518622049429321,0.0015097946051201294
train,p050,500,fit,0.005727311992516498,0.024515381306950523
train,p050,510,fit,0.0032955859596227044,0.013911070559701422
train,p050,520,fit,0.007744464108332599,0.03323876632214562
train,p050,530,fit,0.009615453882516334,0.04288895231143286
train,p050,540,fit,0.004849926525123505,0.021947880226568905
train,p050,550,fit,-0.008052835273989783,-0.03500482047275666
train,p050,560,fit,-0.0018945236219203576,-0.008167293887191507
train,p050,570,fit,0.0042412671559389215,0.01889467337603068
train,p050,580,fit,0.00306137952773608,0.01370291556234604
train,p050,590,fit,0.020299095264346673,0.08075917025587298
train,p050,600,fit,0.016851356724338296,0.05541200425969284
train,p050,610,fit,0.019738600640192006,0.05938176130593309
train,p050,620,fit,-0.003007372039553813,-0.008181530386838554
train,p050,630,fit,0.01084568064968855,0.028586253023004993
train,p050,640,fit,0.0005074418143671822,0.0012683814966277795
train,p050,650,fit,0.009199284559330612,0.022477830196495963
train,p050,660,fit,0.014401973561286974,0.034302298955854904
train,p050,670,fit,-0.005925057241812692,-0.013391670516173959
train,p050,680,fit,0.02132749373946652,0.04837879037340409
train,p050,690,edge_diagnostic,0.0023471382747501934,0.005079664395096661
train,p050,700,edge_diagnostic,0.009323528784597857,0.019901314508570245
train,p051,400,edge_diagnostic,-0.19614927806046584,-0.6560960540127779
train,p051,410,edge_diagnostic,-0.11740841535639704,-0.4442467528465186
train,p051,420,fit,-0.044872265334178124,-0.19489488746987527
train,p051,430,fit,-0.016267193371533678,-0.0755015827041623
train,p051,440,fit,-0.001171460299677518,-0.005644249498502507
train,p051,450,fit,-0.0034507661071913887,-0.01635118501845989
train,p051,460,fit,-0.009698982074891255,-0.044424578718429863
train,p051,470,fit,-0.009588286294126447,-0.04319029733764901
train,p051,480,fit,-0.0016929281818214015,-0.007622891096111584
train,p051,490,fit,0.0029258868406076,0.013117618179288248
train,p051,500,fit,0.006656579727996992,0.02966700311864079
train,p051,510,fit,0.0029858058174321023,0.013075162744728308
train,p051,520,fit,0.005757481990594088,0.025513772948164037
train,p051,530,fit,0.00607680945665362,0.027822118062232226
train,p051,540,fit,0.002265080214718884,0.01052212542494435
train,p051,550,fit,-0.0046831649236561135,-0.021151896971914663
train,p051,560,fit,-0.001700754069344973,-0.007565044806029819
train,p051,570,fit,0.00369664375676651,0.01694616123104442
train,p051,580,fit,0.003294449084053158,0.015183606327999533
train,p051,590,fit,0.02177760291625261,0.08971590601071222
train,p051,600,fit,0.01693971630685276,0.0575781407272995
train,p051,610,fit,0.020104991561102015,0.06253973100057975
train,p051,620,fit,-0.000393110408965891,-0.0011072765908655136
train,p051,630,fit,0.009380164221525988,0.025444896431368602
train,p051,640,fit,-0.0020669157184371456,-0.005302614637248015
train,p051,650,fit,0.007278575755826078,0.018256145230043375
train,p051,660,fit,0.011502831778614664,0.028066247658086296
train,p051,670,fit,-0.008791745361868164,-0.020327633026309133
train,p051,680,fit,0.01812807562642177,0.04203838801089743
train,p051,690,edge_diagnostic,-0.003313953995793484,-0.007302588693187229
train,p051,700,edge_diagnostic,0.0016847388967209387,0.0036510785183894168
