subject_id,capture_id,split,expression,direction,model_version,observation_quantity,source_spectrum,left_roi,right_roi,left_hsi_path,right_hsi_path,left_hsi_sha256,right_hsi_sha256,left_rgb_path,right_rgb_path,left_rgb_sha256,right_rgb_sha256,left_mask_path,right_mask_path,left_mask_sha256,right_mask_sha256,left_mask_pixel_count,right_mask_pixel_count,frozen_transform,main_observation_gain,per_spectrum_gain_fitted,side_gain_applied,normalization_applied,aggregation_domain,aggregation_epsilon,input_quality_status,fit_band_index_zero_based,edge_band_index_zero_based,observed_reflectance_400nm,observed_reflectance_410nm,observed_reflectance_420nm,observed_reflectance_430nm,observed_reflectance_440nm,observed_reflectance_450nm,observed_reflectance_460nm,observed_reflectance_470nm,observed_reflectance_480nm,observed_reflectance_490nm,observed_reflectance_500nm,observed_reflectance_510nm,observed_reflectance_520nm,observed_reflectance_530nm,observed_reflectance_540nm,observed_reflectance_550nm,observed_reflectance_560nm,observed_reflectance_570nm,observed_reflectance_580nm,observed_reflectance_590nm,observed_reflectance_600nm,observed_reflectance_610nm,observed_reflectance_620nm,observed_reflectance_630nm,observed_reflectance_640nm,observed_reflectance_650nm,observed_reflectance_660nm,observed_reflectance_670nm,observed_reflectance_680nm,observed_reflectance_690nm,observed_reflectance_700nm
p042,p042_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p042_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p042_neutral_front.mat",dbb5974b4fdd49c65c275aedd54bfaf9946ed836cad4030dcadf217ec8a0d226,dbb5974b4fdd49c65c275aedd54bfaf9946ed836cad4030dcadf217ec8a0d226,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p042_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p042_neutral_front.jpg",5ffcdcd9d178d4e254224e9ac74ce95904eed552c56f73cb11d786919a2e712f,5ffcdcd9d178d4e254224e9ac74ce95904eed552c56f73cb11d786919a2e712f,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p042_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p042_neutral_front\right_cheek.npy,5cb38d7caf89e400c338e26df18c10483185e72cdd0bd71aedcb750dc8ac40f5,997a4ebd43363d4f09401cc134e6c043635d49062f25804ee3fdc9fc98ac3b09,11492,12120,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.39674602996831493,0.33699436913672687,0.26045109910020775,0.2335051035268239,0.22908326662483952,0.24470137996549177,0.26819808529941885,0.2732587550539802,0.27307816860318324,0.28634140640043093,0.30323665939674244,0.3026031055382404,0.30175273397354474,0.2949174459692757,0.28012277503422006,0.29720195214107287,0.30323415032947065,0.3040588515425533,0.29235868597918635,0.3055042395578036,0.3769737860302711,0.438045058001286,0.45613978566071406,0.49046227627090117,0.5118621772527141,0.5372930652768416,0.5242657186696165,0.5816257090637091,0.5000668267279147,0.5999876872864293,0.5501399102981127
p043,p043_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p043_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p043_neutral_front.mat",e0ec67d71d9e1c91c1154aa300b331220f8e8207510a2f994f0212c1e71be51a,e0ec67d71d9e1c91c1154aa300b331220f8e8207510a2f994f0212c1e71be51a,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p043_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p043_neutral_front.jpg",942ad3b7ceab848504f0d02d939584aea92e14f8b719733c272986faebb1bb11,942ad3b7ceab848504f0d02d939584aea92e14f8b719733c272986faebb1bb11,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p043_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p043_neutral_front\right_cheek.npy,9562f857ef44fb6e6994b9c76698e05e89c8cbb9263267e3b4415be0ad49dfae,233e80ded631d943a0b553a5a0745ae2c2eb3504d0f7a24a81c4e384c16980ef,13059,12679,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.38062155661067737,0.31392778902895246,0.2415375168627483,0.2172602312972654,0.21558553030678956,0.2263861851817673,0.24643465366637118,0.25144739325879817,0.2521575234689121,0.26815039074825425,0.2853605288477577,0.2874251197727831,0.2896492082504494,0.2854293186992148,0.2744473587767011,0.30579008178452866,0.29811483229565605,0.3015341396566184,0.2935513569904459,0.3101613887686963,0.3778938425904043,0.4366919870143997,0.4600486392183285,0.4926755599176631,0.5136185758561146,0.5416674824339266,0.5304159949549964,0.5872610593356965,0.5079767155523068,0.6060057005352596,0.5556370463883034
p044,p044_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p044_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p044_neutral_front.mat",65988419c1c5ab9477b33f860fe075e48583d40d446a0b70ed7246203a4851df,65988419c1c5ab9477b33f860fe075e48583d40d446a0b70ed7246203a4851df,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p044_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p044_neutral_front.jpg",851facfb265998c13c065796f728edc86a85a4ad6ca1870e6e92ddedb6bb8a1c,851facfb265998c13c065796f728edc86a85a4ad6ca1870e6e92ddedb6bb8a1c,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p044_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p044_neutral_front\right_cheek.npy,daa8d9cec9c9d281b0209be3b5cd4e7f9ee63af282d155c7f52739f2bde03a93,32b8f340d70b6f832441bfe2bf3fee87d2cf3fdfaa889fee676331c00fb925d7,13449,12160,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.33323884765004824,0.2600899362167338,0.19651277491632826,0.17300514154683183,0.16453687482127763,0.15602620189493688,0.16444664961685482,0.16261833209474194,0.156865476281356,0.16511170473753822,0.16830160970413144,0.16656093749105283,0.1653176900231662,0.16127686015471895,0.15474535664881886,0.1857254455183379,0.17082250657126127,0.1729362256936861,0.16877137664528172,0.1808518885480964,0.22036157440074067,0.2546906833446894,0.27420063768521163,0.2944430612010564,0.3091642511991612,0.3277493871996723,0.32784713600047993,0.37084511565565326,0.32131711056047585,0.3956763427076682,0.36796140513014397
p045,p045_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p045_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p045_neutral_front.mat",a324f891f7b19e35cc7f2f220547465a817242f9305995bf6fbf7d824e51ccad,a324f891f7b19e35cc7f2f220547465a817242f9305995bf6fbf7d824e51ccad,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p045_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p045_neutral_front.jpg",a32f9da2cf497da535238175e154c375cf484179322903e7a228183ff622b258,a32f9da2cf497da535238175e154c375cf484179322903e7a228183ff622b258,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p045_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p045_neutral_front\right_cheek.npy,1a833b49491daa9ab3928de922b445486a86938959775c0f7aeaf4907146fd75,304f2abcd4193b19e827ca208f3732740ec81d60571632a3748899a81d7ebdd7,12843,13663,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.3688555646139947,0.30474374433774004,0.2337862362653724,0.20868438839946016,0.1946027360529112,0.19544231103652127,0.20506634288187467,0.20193416021377042,0.19667799953752754,0.20188655968938718,0.21037124481053618,0.21072497871861648,0.21235087580213272,0.2098069216365951,0.20470828587349071,0.22766240220668477,0.23016204261577636,0.2369032532581949,0.23648945947854327,0.2484990394275308,0.29997332611934163,0.34735382416875815,0.3667793423443834,0.3957054354253622,0.41503974736051646,0.44226020787399034,0.43545212007530254,0.4844727267288574,0.4258655600531032,0.5102613326454032,0.4730676341986058
p046,p046_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p046_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p046_neutral_front.mat",ecbe0c63666cb470b6fc576a2cd173745b2bf2d3642190aa661366c887c32af0,ecbe0c63666cb470b6fc576a2cd173745b2bf2d3642190aa661366c887c32af0,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p046_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p046_neutral_front.jpg",91452aa29690f996eb1d093dd76488c1d75ec92afaf0bcc20152f268a136f890,91452aa29690f996eb1d093dd76488c1d75ec92afaf0bcc20152f268a136f890,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p046_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p046_neutral_front\right_cheek.npy,0b4eac03a397bc34ba7b0665fc5fbd386dec22c0db773b45f77e11a1846080fe,caadd4b41febaac2958819affcaca37658d3ac3c34accb4b77fb29397bedd1db,14736,13960,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.4163332049040269,0.311404540130442,0.23050091035556936,0.19286591568874178,0.1721374799039459,0.1765788352526622,0.17831440691427114,0.1731296262614403,0.16917572451598123,0.16876005318402598,0.1712458319264095,0.17560123095474242,0.17280989946851372,0.16582794216730473,0.15889587115549558,0.16541293025264583,0.1708682984411411,0.163425491006538,0.1591574661628013,0.1595407445649069,0.21156667176629762,0.2252539733391183,0.25340203388778554,0.28229190242241103,0.27539177132007175,0.3044599913931745,0.3049581389056538,0.31335806421783846,0.29922824113907726,0.33181344735797275,0.3143586645718784
p047,p047_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p047_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p047_neutral_front.mat",76f2b1633044ebcbc0ccc43eb3cc4dda3c1e34cefccbc7b1b1ddf7464f0a4f8e,76f2b1633044ebcbc0ccc43eb3cc4dda3c1e34cefccbc7b1b1ddf7464f0a4f8e,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p047_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p047_neutral_front.jpg",4fa8ed59031a4617c35b88c68ae63a4f5abf2487347979fc12dd51e562e0b937,4fa8ed59031a4617c35b88c68ae63a4f5abf2487347979fc12dd51e562e0b937,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p047_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p047_neutral_front\right_cheek.npy,5bee25f82258aa007c2c13de0aa24688d602ce353526388e3a417d02eba5e9cc,33432fe143cc1dc0621042bdbf6586b7f6b4633bfce99f7c23a3b16dc9284969,11943,12991,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.4249182896822166,0.32173088713270903,0.23844960990657585,0.2010607442723252,0.1836270731350612,0.1934326107660197,0.1967389035069395,0.1921592978795727,0.18945409320836282,0.190531504537766,0.194456314395125,0.20220119653182253,0.20148468149659204,0.19584589339248526,0.1880096853733849,0.19584376215719404,0.19930069914850218,0.1912529777501971,0.18797426145107665,0.188851704270316,0.24777929108763908,0.26343502267984176,0.2964612914880134,0.3296694144690924,0.32016552781530677,0.3531331836437214,0.352339786268728,0.3623933672690346,0.3441490223608933,0.38257948560244714,0.36060772833835786
p048,p048_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p048_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p048_neutral_front.mat",95f1614130bda2f93712bcb736749844e91347b10187d482329d36d09b566361,95f1614130bda2f93712bcb736749844e91347b10187d482329d36d09b566361,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p048_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p048_neutral_front.jpg",8ed71df0a77801ee2a28756080b1451a4f484154c9091b13d438e9bd55c49eca,8ed71df0a77801ee2a28756080b1451a4f484154c9091b13d438e9bd55c49eca,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p048_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p048_neutral_front\right_cheek.npy,23a7633adf3110112d166b61d7a08196dae3eed94f2870895f04240fd9059135,d3f04ba4ccefbba898092b16098e4a9e0a98ca80b5eab9ee8998d0f05b6f0f01,11861,12198,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.4373213924541344,0.35028072298450125,0.26249441566660714,0.2228924127594369,0.2194830199626592,0.2213018063292109,0.22672401142268844,0.22289519310908767,0.21859450002502165,0.226515559613262,0.22580654522537807,0.2278083576527073,0.22253924258923932,0.2158592766057362,0.20887163399586947,0.23447007616808935,0.2239963685668366,0.21246946056677027,0.20703318782149252,0.20847379155682041,0.27206258501486247,0.288705000501858,0.3278829281153084,0.35819150115910864,0.34405513501422813,0.37795927359326414,0.3748640537612048,0.38783298322717186,0.3641797389576618,0.4098098590427544,0.3835334315702389
p049,p049_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p049_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p049_neutral_front.mat",28af465edc0c8dd7320e6c329f5ab02e583997e09f16bbb7c8824f1b6bb90959,28af465edc0c8dd7320e6c329f5ab02e583997e09f16bbb7c8824f1b6bb90959,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p049_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p049_neutral_front.jpg",8ae81aebb5f5c1459ff08bef5823411aa63a54354e9b7c2b50c75786bcb7a3cc,8ae81aebb5f5c1459ff08bef5823411aa63a54354e9b7c2b50c75786bcb7a3cc,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p049_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p049_neutral_front\right_cheek.npy,99de9c6a12bbaaf2fc0e0d21bc81d7dc764103ba1df67f1595f230eb2c958615,06eae12bc06f086a69d3f40c32cf8e39fea0163dffef758abaadedb02b58b754,12674,13369,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.38781438484317887,0.3009472961901971,0.23170572258887384,0.2022556395603228,0.1762342090492503,0.1806821953251847,0.18665328573549334,0.1885656032269197,0.18399419807005873,0.1798754590421384,0.18041213647190507,0.18888997281097428,0.18716084799531182,0.18029380373073034,0.1789138153621012,0.17744309331369276,0.19105695092396782,0.18670308744789,0.1851721172537138,0.20112888376340557,0.2521118943650149,0.27318684608058164,0.307164096548238,0.3201793690967922,0.34828974083007136,0.3532214324497875,0.3647873937986677,0.3955359199245062,0.3845519565694805,0.4160877933111342,0.42428178645596
p050,p050_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p050_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p050_neutral_front.mat",0b5e7e47178a16b8951147dee8df65f7392dedd6073a01a453cb8ece1ba6bbf7,0b5e7e47178a16b8951147dee8df65f7392dedd6073a01a453cb8ece1ba6bbf7,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p050_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p050_neutral_front.jpg",623a79211d1b9ed3ca293aa1aae0d0700ed1a3dba95562171e6c4be388958db8,623a79211d1b9ed3ca293aa1aae0d0700ed1a3dba95562171e6c4be388958db8,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p050_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p050_neutral_front\right_cheek.npy,36f10a5ff1b0c6d9842fd181063fad83f3219890d579fcc127157dca058b16ee,70eee67464369561b8ff8d4bacb7a9da8127ef760632982b0b3fbd35321f3676,8597,9870,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.40768614606151476,0.3316029778545498,0.2622060380558144,0.23150749903673157,0.21929617372693477,0.21953512761448224,0.2317473891241507,0.2339255031597142,0.23025981077387883,0.23287614153948752,0.2307682115768139,0.23525886208115285,0.22914315120125606,0.21941982744696026,0.21855761972788146,0.2340982314710067,0.232912220084352,0.2223539766400477,0.22188262061164882,0.24133948913918798,0.2957613501354897,0.3226291076185351,0.36908535977664014,0.3740039635964842,0.39981567096385745,0.4046769350506619,0.41269365120275214,0.4454116159951228,0.43026511465773987,0.4608920437565551,0.4638407861355247
p051,p051_neutral_front,train,neutral,front,KM2L-HF-v2R,white_reference_normalized_reflectance,bilateral_log_geometric_mean_from_v1_raw_float64_region_medians,left_cheek,right_cheek,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p051_neutral_front.mat","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\VIS\p051_neutral_front.mat",6e3888a7393c467b9cd9cc44b0f943d5dc993a924ac488141807a9266b03194e,6e3888a7393c467b9cd9cc44b0f943d5dc993a924ac488141807a9266b03194e,"E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p051_neutral_front.jpg","E:\projects\face2\data\raw\Hyper-Skin(RGB, VIS)\train\RGB\p051_neutral_front.jpg",140c607caea110ce8d0b7515056d29e81ef38e74832dd391a0b0e4de82326bf0,140c607caea110ce8d0b7515056d29e81ef38e74832dd391a0b0e4de82326bf0,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p051_neutral_front\left_cheek.npy,E:\projects\face2\data\processed\HyperSkin_Stage1_v1\masks\r2\train\p051_neutral_front\right_cheek.npy,a52338bb73680caf87bb06bd418f8e2c3ac57c0d2d754be81d6a4877f8f0c123,2570c28467ff5f4296d793a74c3ccad43c3def8e588591894a9d01f2bc600e0c,11265,12609,transpose,1.0,False,False,none,natural_log_reflectance,0.0,PASS,"2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28","0,1,29,30",0.40768614606151476,0.3273219941064787,0.25340174150450107,0.22368993514511298,0.20813462849767475,0.212769820211921,0.2232090791535252,0.2268285848887287,0.22293133128448592,0.22158941548528263,0.22106371390864832,0.22686641759783413,0.22279422418282455,0.21539117729240687,0.2141367614165265,0.2237552165082692,0.22566789749438496,0.21629637911198776,0.2153300285172792,0.23201259067319777,0.28581436490015605,0.31152678173593723,0.3552201736003591,0.3639750012685524,0.3908251738895317,0.39506260462446613,0.4041202178720354,0.436911933904013,0.42222517349891103,0.4554633680712592,0.4605930964484012
