model,split,latent_id,pair_type,channel,within_drift,between_drift,within_between_ratio,within_lt_between
Baseline,Camera-OOD,F12369,light,H,0.028347406536340714,0.4489900469779968,0.0631359352554421,True
Baseline,Camera-OOD,F12369,appearance,M,0.005579328630119562,0.09679725766181946,0.057639325378535625,True
Baseline,Camera-OOD,F12369,appearance,H,0.010400122031569481,0.4489900469779968,0.023163368768571273,True
Baseline,Camera-OOD,F12369,joint,M,0.011229156516492367,0.09679725766181946,0.11600696949208691,True
Baseline,Camera-OOD,F12369,joint,H,0.008910318836569786,0.4489900469779968,0.0198452480106011,True
Baseline,Camera-OOD,F12370,camera,M,0.03561463952064514,0.046813249588012695,0.7607811855420705,True
Baseline,Camera-OOD,F12370,camera,H,0.2565387189388275,0.09897579252719879,2.591933970807357,False
Baseline,Camera-OOD,F12370,light,M,0.012311095371842384,0.046813249588012695,0.26298314003381734,True
Baseline,Camera-OOD,F12370,light,H,0.024092579260468483,0.09897579252719879,0.24341890724287743,True
Baseline,Camera-OOD,F12370,appearance,M,0.006028057541698217,0.046813249588012695,0.12876819265376957,True
Baseline,Camera-OOD,F12370,appearance,H,0.009314627386629581,0.09897579252719879,0.09411015712826849,True
Baseline,Camera-OOD,F12370,joint,M,0.028660466894507408,0.046813249588012695,0.612229809866615,True
Baseline,Camera-OOD,F12370,joint,H,0.24682369828224182,0.09897579252719879,2.493778448042374,False
Baseline,Camera-OOD,F12371,camera,M,0.007900561206042767,0.056421324610710144,0.14002792845708992,True
Baseline,Camera-OOD,F12371,camera,H,0.4314403533935547,0.0931023359298706,4.634044345767408,False
Baseline,Camera-OOD,F12371,light,M,0.011121596209704876,0.056421324610710144,0.19711689306198468,True
Baseline,Camera-OOD,F12371,light,H,0.0878957211971283,0.0931023359298706,0.9440764328763546,True
Baseline,Camera-OOD,F12371,appearance,M,0.008077162317931652,0.056421324610710144,0.1431579703890612,True
Baseline,Camera-OOD,F12371,appearance,H,0.022426681593060493,0.0931023359298706,0.240882050585212,True
Baseline,Camera-OOD,F12371,joint,M,0.030128002166748047,0.056421324610710144,0.5339825389535257,True
Baseline,Camera-OOD,F12371,joint,H,0.2493683248758316,0.0931023359298706,2.678432526802211,False
Baseline,Camera-OOD,F12372,camera,M,0.0039436290971934795,0.04660365357995033,0.0846205993362309,True
Baseline,Camera-OOD,F12372,camera,H,0.0676490068435669,0.2985658347606659,0.22657986603790478,True
Baseline,Camera-OOD,F12372,light,M,0.01304822787642479,0.04660365357995033,0.27998293854879985,True
Baseline,Camera-OOD,F12372,light,H,0.032601289451122284,0.2985658347606659,0.10919296736431978,True
Baseline,Camera-OOD,F12372,appearance,M,0.011172368191182613,0.04660365357995033,0.2397315946917336,True
Baseline,Camera-OOD,F12372,appearance,H,0.0788848027586937,0.2985658347606659,0.2642124234406416,True
Baseline,Camera-OOD,F12372,joint,M,0.025382764637470245,0.04660365357995033,0.5446518177791608,True
Baseline,Camera-OOD,F12372,joint,H,0.1405491828918457,0.2985658347606659,0.47074770964504925,True
Baseline,Camera-OOD,F12373,camera,M,0.00787176564335823,0.06125792860984802,0.1285019885914448,True
Baseline,Camera-OOD,F12373,camera,H,0.015804212540388107,0.4241143465042114,0.037264036622800666,True
Baseline,Camera-OOD,F12373,light,M,0.02621765062212944,0.06125792860984802,0.4279878738491103,True
Baseline,Camera-OOD,F12373,light,H,0.08788871765136719,0.4241143465042114,0.20722882490487612,True
Baseline,Camera-OOD,F12373,appearance,M,0.005427939351648092,0.06125792860984802,0.08860794798039383,True
Baseline,Camera-OOD,F12373,appearance,H,0.014008073136210442,0.4241143465042114,0.03302900090900684,True
Baseline,Camera-OOD,F12373,joint,M,0.03090345673263073,0.06125792860984802,0.504480928982352,True
Baseline,Camera-OOD,F12373,joint,H,0.04792540892958641,0.4241143465042114,0.11300115010165193,True
Baseline,Camera-OOD,F12374,camera,M,0.030544938519597054,0.05706633999943733,0.535253154835201,True
Baseline,Camera-OOD,F12374,camera,H,0.08239827305078506,0.6775169372558594,0.1216180268267861,True
Baseline,Camera-OOD,F12374,light,M,0.017191022634506226,0.05706633999943733,0.30124627993797615,True
Baseline,Camera-OOD,F12374,light,H,0.08710148930549622,0.6775169372558594,0.1285598698953307,True
Baseline,Camera-OOD,F12374,appearance,M,0.014170187525451183,0.05706633999943733,0.2483107822508137,True
Baseline,Camera-OOD,F12374,appearance,H,0.07875004410743713,0.6775169372558594,0.1162333216736953,True
Baseline,Camera-OOD,F12374,joint,M,0.01725788414478302,0.05706633999943733,0.3024179252594994,True
Baseline,Camera-OOD,F12374,joint,H,0.10449542105197906,0.6775169372558594,0.15423292807293632,True
Baseline,Camera-OOD,F12375,camera,M,0.020884431898593903,0.03995029628276825,0.522760375812331,True
Baseline,Camera-OOD,F12375,camera,H,0.017057938501238823,0.6963114738464355,0.024497569179796078,True
Baseline,Camera-OOD,F12375,light,M,0.014050796627998352,0.03995029628276825,0.3517069442626106,True
Baseline,Camera-OOD,F12375,light,H,0.005795008968561888,0.6963114738464355,0.008322437854643077,True
Baseline,Camera-OOD,F12375,appearance,M,0.005974248982965946,0.03995029628276825,0.14954204446145292,True
Baseline,Camera-OOD,F12375,appearance,H,0.0038703964091837406,0.6963114738464355,0.005558426874403792,True
Baseline,Camera-OOD,F12375,joint,M,0.05449804663658142,0.03995029628276825,1.3641462443943888,False
Baseline,Camera-OOD,F12375,joint,H,0.0063466355204582214,0.6963114738464355,0.00911465020876262,True
Baseline,Camera-OOD,F12376,camera,M,0.008472338318824768,0.03953375294804573,0.21430645175424917,True
Baseline,Camera-OOD,F12376,camera,H,0.03325817361474037,0.4155387580394745,0.08003627332298323,True
Baseline,Camera-OOD,F12376,light,M,0.012910103425383568,0.03953375294804573,0.3265590150864175,True
Baseline,Camera-OOD,F12376,light,H,0.02611612342298031,0.4155387580394745,0.06284882677658526,True
Baseline,Camera-OOD,F12376,appearance,M,0.005284800194203854,0.03953375294804573,0.13367818130368259,True
Baseline,Camera-OOD,F12376,appearance,H,0.010004310868680477,0.4155387580394745,0.024075518047657323,True
Baseline,Camera-OOD,F12376,joint,M,0.014659524895250797,0.03953375294804573,0.37081035323198325,True
Baseline,Camera-OOD,F12376,joint,H,0.02668239176273346,0.4155387580394745,0.06421155968367875,True
Baseline,Camera-OOD,F12377,camera,M,0.008769470266997814,0.050570257008075714,0.17341162149121353,True
Baseline,Camera-OOD,F12377,camera,H,0.014516572467982769,0.24283769726753235,0.05977890842866121,True
Baseline,Camera-OOD,F12377,light,M,0.011490434408187866,0.050570257008075714,0.22721724365278437,True
Baseline,Camera-OOD,F12377,light,H,0.013149114325642586,0.24283769726753235,0.054147747543316194,True
Baseline,Camera-OOD,F12377,appearance,M,0.009528111666440964,0.050570257008075714,0.18841335263373077,True
Baseline,Camera-OOD,F12377,appearance,H,0.018345391377806664,0.24283769726753235,0.07554589581532596,True
Baseline,Camera-OOD,F12377,joint,M,0.02448742836713791,0.050570257008075714,0.4842259030486525,True
Baseline,Camera-OOD,F12377,joint,H,0.08167360723018646,0.24283769726753235,0.33633001856465183,True
Baseline,Camera-OOD,F12378,camera,M,0.016057830303907394,0.07692937552928925,0.2087347023607869,True
Baseline,Camera-OOD,F12378,camera,H,0.023129327222704887,0.5090217590332031,0.04543877901533121,True
Baseline,Camera-OOD,F12378,light,M,0.00779137434437871,0.07692937552928925,0.10127957351496124,True
Baseline,Camera-OOD,F12378,light,H,0.014398405328392982,0.5090217590332031,0.0282864240533454,True
Baseline,Camera-OOD,F12378,appearance,M,0.010888161137700081,0.07692937552928925,0.1415345056785836,True
Baseline,Camera-OOD,F12378,appearance,H,0.03041040152311325,0.5090217590332031,0.05974283217454679,True
Baseline,Camera-OOD,F12378,joint,M,0.031248385086655617,0.07692937552928925,0.40619574605487924,True
Baseline,Camera-OOD,F12378,joint,H,0.010635561309754848,0.5090217590332031,0.0208941192022031,True
Baseline,Camera-OOD,F12379,camera,M,0.039243172854185104,0.05143357068300247,0.7629875261052799,True
Baseline,Camera-OOD,F12379,camera,H,0.06756334751844406,0.20513008534908295,0.3293683001372871,True
Baseline,Camera-OOD,F12379,light,M,0.019933998584747314,0.05143357068300247,0.38756785344741795,True
Baseline,Camera-OOD,F12379,light,H,0.024436509236693382,0.20513008534908295,0.11912689060265448,True
Baseline,Camera-OOD,F12379,appearance,M,0.007858658209443092,0.05143357068300247,0.15279239036072184,True
Baseline,Camera-OOD,F12379,appearance,H,0.02044152282178402,0.20513008534908295,0.09965151034280212,True
Baseline,Camera-OOD,F12379,joint,M,0.021753033623099327,0.05143357068300247,0.42293454127788505,True
Baseline,Camera-OOD,F12379,joint,H,0.08418862521648407,0.20513008534908295,0.41041578602775364,True
Baseline,Camera-OOD,F12380,camera,M,0.008404701948165894,0.09278017282485962,0.0905872633373014,True
Baseline,Camera-OOD,F12380,camera,H,0.00764629477635026,0.31558647751808167,0.024228841604634857,True
Baseline,Camera-OOD,F12380,light,M,0.015978388488292694,0.09278017282485962,0.17221770559163507,True
Baseline,Camera-OOD,F12380,light,H,0.05318048596382141,0.31558647751808167,0.16851319607245976,True
Baseline,Camera-OOD,F12380,appearance,M,0.00997323077172041,0.09278017282485962,0.10749312561151181,True
Baseline,Camera-OOD,F12380,appearance,H,0.04112480580806732,0.31558647751808167,0.13031231924603315,True
Baseline,Camera-OOD,F12380,joint,M,0.015641652047634125,0.09278017282485962,0.16858830471420597,True
Baseline,Camera-OOD,F12380,joint,H,0.03654468059539795,0.31558647751808167,0.11579926010392541,True
Baseline,Camera-OOD,F12381,camera,M,0.02147885411977768,0.051868218928575516,0.41410433138941727,True
Baseline,Camera-OOD,F12381,camera,H,0.03354716673493385,0.041466377675533295,0.8090209132187577,True
Baseline,Camera-OOD,F12381,light,M,0.034186217933893204,0.051868218928575516,0.65909758692445,True
Baseline,Camera-OOD,F12381,light,H,0.011738167144358158,0.041466377675533295,0.28307674319196957,True
Baseline,Camera-OOD,F12381,appearance,M,0.012679788284003735,0.051868218928575516,0.24446160955448035,True
Baseline,Camera-OOD,F12381,appearance,H,0.027413861826062202,0.041466377675533295,0.6611106000280657,True
Baseline,Camera-OOD,F12381,joint,M,0.019932271912693977,0.051868218928575516,0.38428680075059957,True
Baseline,Camera-OOD,F12381,joint,H,0.040830012410879135,0.041466377675533295,0.9846534638343961,True
Baseline,Camera-OOD,F12382,camera,M,0.03905634582042694,0.06735298782587051,0.5798754751815964,True
Baseline,Camera-OOD,F12382,camera,H,0.01937013864517212,0.6841780543327332,0.028311546274402903,True
Baseline,Camera-OOD,F12382,light,M,0.015285829082131386,0.06735298782587051,0.22695101695637096,True
Baseline,Camera-OOD,F12382,light,H,0.07794971764087677,0.6841780543327332,0.1139319174990197,True
Baseline,Camera-OOD,F12382,appearance,M,0.013378109782934189,0.06735298782587051,0.19862681990472308,True
Baseline,Camera-OOD,F12382,appearance,H,0.01705426536500454,0.6841780543327332,0.024926647759313567,True
Baseline,Camera-OOD,F12382,joint,M,0.04175008833408356,0.06735298782587051,0.6198698778147924,True
Baseline,Camera-OOD,F12382,joint,H,0.13901111483573914,0.6841780543327332,0.2031797336313487,True
Baseline,Camera-OOD,F12383,camera,M,0.018555715680122375,0.03604262322187424,0.514827002626738,True
Baseline,Camera-OOD,F12383,camera,H,0.0072078402154147625,0.7391803860664368,0.009751124828638148,True
Baseline,Camera-OOD,F12383,light,M,0.00877744797617197,0.03604262322187424,0.24352966547798177,True
Baseline,Camera-OOD,F12383,light,H,0.00880736019462347,0.7391803860664368,0.011915035031559771,True
Baseline,Camera-OOD,F12383,appearance,M,0.005333143286406994,0.03604262322187424,0.14796767853373985,True
Baseline,Camera-OOD,F12383,appearance,H,0.006079754792153835,0.7391803860664368,0.008224994746556212,True
Baseline,Camera-OOD,F12383,joint,M,0.027028314769268036,0.03604262322187424,0.7498986575667604,True
Baseline,Camera-OOD,F12383,joint,H,0.014510183595120907,0.7391803860664368,0.01963009823939883,True
Proposed,Camera-OOD,F12368,camera,M,0.006299695931375027,0.04712686315178871,0.13367526523215922,True
Proposed,Camera-OOD,F12368,camera,H,0.008040156215429306,0.025103073567152023,0.32028572891369145,True
Proposed,Camera-OOD,F12368,light,M,0.0169071052223444,0.04712686315178871,0.3587572796408938,True
Proposed,Camera-OOD,F12368,light,H,0.07271713018417358,0.025103073567152023,2.8967421056888307,False
Proposed,Camera-OOD,F12368,appearance,M,0.007378651760518551,0.04712686315178871,0.15656997446982618,True
Proposed,Camera-OOD,F12368,appearance,H,0.010333366692066193,0.025103073567152023,0.41163750982220965,True
Proposed,Camera-OOD,F12368,joint,M,0.01815260946750641,0.04712686315178871,0.3851860330495479,True
Proposed,Camera-OOD,F12368,joint,H,0.0698806643486023,0.025103073567152023,2.783749334983539,False
Proposed,Camera-OOD,F12369,camera,M,0.026386095210909843,0.04415147379040718,0.5976266010092458,True
Proposed,Camera-OOD,F12369,camera,H,0.017550470307469368,0.4579664468765259,0.03832261168294982,True
Proposed,Camera-OOD,F12369,light,M,0.02049208991229534,0.04415147379040718,0.4641315035048201,True
Proposed,Camera-OOD,F12369,light,H,0.010252436622977257,0.4579664468765259,0.022386872865691524,True
Proposed,Camera-OOD,F12369,appearance,M,0.005972868297249079,0.04415147379040718,0.13528128926348112,True
Proposed,Camera-OOD,F12369,appearance,H,0.008996413089334965,0.4579664468765259,0.01964426247969324,True
Proposed,Camera-OOD,F12369,joint,M,0.023855527862906456,0.04415147379040718,0.5403110205596254,True
Proposed,Camera-OOD,F12369,joint,H,0.03611673414707184,0.4579664468765259,0.07886327566877277,True
Proposed,Camera-OOD,F12370,camera,M,0.02736242674291134,0.04323689639568329,0.6328490022156902,True
Proposed,Camera-OOD,F12370,camera,H,0.19461689889431,0.07936912029981613,2.4520480781334912,False
Proposed,Camera-OOD,F12370,light,M,0.009292461909353733,0.04323689639568329,0.21491972560457598,True
Proposed,Camera-OOD,F12370,light,H,0.05924774333834648,0.07936912029981613,0.7464835582722684,True
Proposed,Camera-OOD,F12370,appearance,M,0.005483162123709917,0.04323689639568329,0.12681673711106953,True
Proposed,Camera-OOD,F12370,appearance,H,0.017936762422323227,0.07936912029981613,0.2259916999781183,True
Proposed,Camera-OOD,F12370,joint,M,0.03147316724061966,0.04323689639568329,0.7279238304385302,True
Proposed,Camera-OOD,F12370,joint,H,0.1602637767791748,0.07936912029981613,2.019220777221416,False
Proposed,Camera-OOD,F12371,camera,M,0.007341777440160513,0.0418509803712368,0.17542665368972682,True
Proposed,Camera-OOD,F12371,camera,H,0.43791118264198303,0.15698164701461792,2.789569296601948,False
Proposed,Camera-OOD,F12371,light,M,0.010811606422066689,0.0418509803712368,0.25833579825760195,True
Proposed,Camera-OOD,F12371,light,H,0.09714686870574951,0.15698164701461792,0.6188422057815671,True
Proposed,Camera-OOD,F12371,appearance,M,0.010130977258086205,0.0418509803712368,0.24207263887774988,True
Proposed,Camera-OOD,F12371,appearance,H,0.02999342605471611,0.15698164701461792,0.19106326519763908,True
Proposed,Camera-OOD,F12371,joint,M,0.010414591990411282,0.0418509803712368,0.2488494151876305,True
Proposed,Camera-OOD,F12371,joint,H,0.2507258355617523,0.15698164701461792,1.597166549911437,False
Proposed,Camera-OOD,F12372,camera,M,0.006591223645955324,0.04218161851167679,0.15625819678139496,True
Proposed,Camera-OOD,F12372,camera,H,0.08644648641347885,0.3380869925022125,0.2556930267375286,True
Proposed,Camera-OOD,F12372,light,M,0.008986531756818295,0.04218161851167679,0.21304378717309358,True
Proposed,Camera-OOD,F12372,light,H,0.07247384637594223,0.3380869925022125,0.21436449193018847,True
Proposed,Camera-OOD,F12372,appearance,M,0.012801500968635082,0.04218161851167679,0.30348529573589855,True
Proposed,Camera-OOD,F12372,appearance,H,0.06904584169387817,0.3380869925022125,0.20422507586838415,True
Proposed,Camera-OOD,F12372,joint,M,0.023023298010230064,0.04218161851167679,0.5458135278487883,True
Proposed,Camera-OOD,F12372,joint,H,0.161749929189682,0.3380869925022125,0.4784269515740789,True
Proposed,Camera-OOD,F12373,camera,M,0.009797570295631886,0.03859246149659157,0.2538726454775939,True
Proposed,Camera-OOD,F12373,camera,H,0.03173486515879631,0.3364909291267395,0.09431120547931132,True
Proposed,Camera-OOD,F12373,light,M,0.020796429365873337,0.03859246149659157,0.5388728409487445,True
Proposed,Camera-OOD,F12373,light,H,0.06870152801275253,0.3364909291267395,0.20417052011192868,True
Proposed,Camera-OOD,F12373,appearance,M,0.005738967563956976,0.03859246149659157,0.1487069583385821,True
Proposed,Camera-OOD,F12373,appearance,H,0.056235190480947495,0.3364909291267395,0.16712245595115724,True
Proposed,Camera-OOD,F12373,joint,M,0.017968090251088142,0.03859246149659157,0.465585494013515,True
Proposed,Camera-OOD,F12373,joint,H,0.03921821713447571,0.3364909291267395,0.1165505924223715,True
Proposed,Camera-OOD,F12374,camera,M,0.02419891394674778,0.051973070949316025,0.46560485083412684,True
Proposed,Camera-OOD,F12374,camera,H,0.12420585006475449,0.5790403485298157,0.21450292778407123,True
Proposed,Camera-OOD,F12374,light,M,0.009739737957715988,0.051973070949316025,0.18739970103390946,True
Proposed,Camera-OOD,F12374,light,H,0.028253082185983658,0.5790403485298157,0.0487929420768661,True
Proposed,Camera-OOD,F12374,appearance,M,0.005013240966945887,0.051973070949316025,0.09645843271094724,True
Proposed,Camera-OOD,F12374,appearance,H,0.021831732243299484,0.5790403485298157,0.037703300467282264,True
Proposed,Camera-OOD,F12374,joint,M,0.008820687420666218,0.051973070949316025,0.1697164947068093,True
Proposed,Camera-OOD,F12374,joint,H,0.010564682073891163,0.5790403485298157,0.018245157009722908,True
Proposed,Camera-OOD,F12375,camera,M,0.021865973249077797,0.03973966836929321,0.5502303905981663,True
Proposed,Camera-OOD,F12375,camera,H,0.021672803908586502,0.6358456015586853,0.0340850103475729,True
Proposed,Camera-OOD,F12375,light,M,0.014101073145866394,0.03973966836929321,0.35483620584922326,True
Proposed,Camera-OOD,F12375,light,H,0.016392366960644722,0.6358456015586853,0.025780420467580747,True
Proposed,Camera-OOD,F12375,appearance,M,0.0073793670162558556,0.03973966836929321,0.1856927176060151,True
Proposed,Camera-OOD,F12375,appearance,H,0.006939999759197235,0.6358456015586853,0.010914598987843605,True
Proposed,Camera-OOD,F12375,joint,M,0.02459203265607357,0.03973966836929321,0.6188283311160141,True
Proposed,Camera-OOD,F12375,joint,H,0.014166680164635181,0.6358456015586853,0.022280063162987328,True
Proposed,Camera-OOD,F12376,camera,M,0.003917139023542404,0.03854062035679817,0.1016366365481053,True
Proposed,Camera-OOD,F12376,camera,H,0.012261610478162766,0.35253557562828064,0.03478120032654977,True
Proposed,Camera-OOD,F12376,light,M,0.008879344910383224,0.03854062035679817,0.23038925757241993,True
Proposed,Camera-OOD,F12376,light,H,0.049083832651376724,0.35253557562828064,0.1392308636196522,True
Proposed,Camera-OOD,F12376,appearance,M,0.007238293066620827,0.03854062035679817,0.18780945920461983,True
Proposed,Camera-OOD,F12376,appearance,H,0.01660247892141342,0.35253557562828064,0.047094478030550176,True
Proposed,Camera-OOD,F12376,joint,M,0.016836760565638542,0.03854062035679817,0.4368575391306256,True
Proposed,Camera-OOD,F12376,joint,H,0.05407699942588806,0.35253557562828064,0.1533944463037902,True
Proposed,Camera-OOD,F12377,camera,M,0.007819268852472305,0.036448750644922256,0.21452776059860976,True
Proposed,Camera-OOD,F12377,camera,H,0.03487350419163704,0.23537106812000275,0.1481639373529841,True
Proposed,Camera-OOD,F12377,light,M,0.008927810937166214,0.036448750644922256,0.2449414802756748,True
Proposed,Camera-OOD,F12377,light,H,0.013915366493165493,0.23537106812000275,0.059120972702009465,True
Proposed,Camera-OOD,F12377,appearance,M,0.0068825772032141685,0.036448750644922256,0.1888288921138369,True
Proposed,Camera-OOD,F12377,appearance,H,0.005575775634497404,0.23537106812000275,0.023689299109840564,True
Proposed,Camera-OOD,F12377,joint,M,0.0245220884680748,0.036448750644922256,0.6727826889586686,True
Proposed,Camera-OOD,F12377,joint,H,0.05104460194706917,0.23537106812000275,0.2168686336633538,True
Proposed,Camera-OOD,F12378,camera,M,0.01014682836830616,0.05538192391395569,0.18321552685801984,True
Proposed,Camera-OOD,F12378,camera,H,0.005866406951099634,0.49638131260871887,0.011818347713915513,True
Proposed,Camera-OOD,F12378,light,M,0.009815404191613197,0.05538192391395569,0.17723118840838634,True
Proposed,Camera-OOD,F12378,light,H,0.024971017614006996,0.49638131260871887,0.05030611946846362,True
Proposed,Camera-OOD,F12378,appearance,M,0.0096855154260993,0.05538192391395569,0.17488586061306274,True
Proposed,Camera-OOD,F12378,appearance,H,0.021670173853635788,0.49638131260871887,0.043656304746342606,True
Proposed,Camera-OOD,F12378,joint,M,0.01066548004746437,0.05538192391395569,0.19258052616653096,True
Proposed,Camera-OOD,F12378,joint,H,0.013380073010921478,0.49638131260871887,0.02695523113189507,True
Proposed,Camera-OOD,F12379,camera,M,0.03079485148191452,0.043795209378004074,0.70315570856435,True
Proposed,Camera-OOD,F12379,camera,H,0.04522886499762535,0.18664106726646423,0.24233072420794122,True
Proposed,Camera-OOD,F12379,light,M,0.011680402792990208,0.043795209378004074,0.2667050336984262,True
Proposed,Camera-OOD,F12379,light,H,0.04448086395859718,0.18664106726646423,0.23832302617029413,True
Proposed,Camera-OOD,F12379,appearance,M,0.006978385150432587,0.043795209378004074,0.1593412898246685,True
Proposed,Camera-OOD,F12379,appearance,H,0.013740643858909607,0.18664106726646423,0.07362068841629761,True
Proposed,Camera-OOD,F12379,joint,M,0.011548972688615322,0.043795209378004074,0.2637040181480611,True
Proposed,Camera-OOD,F12379,joint,H,0.0732332170009613,0.18664106726646423,0.392374615477351,True
Proposed,Camera-OOD,F12380,camera,M,0.005826400592923164,0.037556666880846024,0.15513625347553514,True
Proposed,Camera-OOD,F12380,camera,H,0.015618311241269112,0.33395272493362427,0.046768030547956675,True
Proposed,Camera-OOD,F12380,light,M,0.00946017075330019,0.037556666880846024,0.25189058398909453,True
Proposed,Camera-OOD,F12380,light,H,0.013176674954593182,0.33395272493362427,0.03945670740435536,True
Proposed,Camera-OOD,F12380,appearance,M,0.007131372112780809,0.037556666880846024,0.18988298763056163,True
Proposed,Camera-OOD,F12380,appearance,H,0.03232817351818085,0.33395272493362427,0.0968046406107521,True
Proposed,Camera-OOD,F12380,joint,M,0.012447262182831764,0.037556666880846024,0.3314261678844534,True
Proposed,Camera-OOD,F12380,joint,H,0.04997929930686951,0.33395272493362427,0.14965980384440128,True
Proposed,Camera-OOD,F12381,camera,M,0.03233816847205162,0.04758935049176216,0.6795253168594818,True
Proposed,Camera-OOD,F12381,camera,H,0.015528070740401745,0.04664549231529236,0.3328954196783338,True
Proposed,Camera-OOD,F12381,light,M,0.012012440711259842,0.04758935049176216,0.2524186732352909,True
Proposed,Camera-OOD,F12381,light,H,0.037167202681303024,0.04664549231529236,0.7968015951054299,True
Proposed,Camera-OOD,F12381,appearance,M,0.01275915652513504,0.04758935049176216,0.2681094907429695,True
Proposed,Camera-OOD,F12381,appearance,H,0.021033216267824173,0.04664549231529236,0.4509163742051147,True
Proposed,Camera-OOD,F12381,joint,M,0.01849445141851902,0.04758935049176216,0.3886258422820975,True
Proposed,Camera-OOD,F12381,joint,H,0.021937698125839233,0.04664549231529236,0.47030692649902917,True
Proposed,Camera-OOD,F12382,camera,M,0.027440154924988747,0.04929739236831665,0.556624876220116,True
Proposed,Camera-OOD,F12382,camera,H,0.01134374551475048,0.6988136768341064,0.01623286133457203,True
Proposed,Camera-OOD,F12382,light,M,0.008778249844908714,0.04929739236831665,0.17806722471897884,True
Proposed,Camera-OOD,F12382,light,H,0.06746118515729904,0.6988136768341064,0.09653672701845797,True
Proposed,Camera-OOD,F12382,appearance,M,0.007714629173278809,0.04929739236831665,0.15649162770396324,True
Proposed,Camera-OOD,F12382,appearance,H,0.023899011313915253,0.6988136768341064,0.03419940408462943,True
Proposed,Camera-OOD,F12382,joint,M,0.035019975155591965,0.04929739236831665,0.7103818979703121,True
Proposed,Camera-OOD,F12382,joint,H,0.02841859683394432,0.6988136768341064,0.04066691562576658,True
Proposed,Camera-OOD,F12383,camera,M,0.011146209202706814,0.03293590247631073,0.3384212474737489,True
Proposed,Camera-OOD,F12383,camera,H,0.012997021898627281,0.6544960141181946,0.019858061192531824,True
Proposed,Camera-OOD,F12383,light,M,0.008354434743523598,0.03293590247631073,0.25365738040828106,True
Proposed,Camera-OOD,F12383,light,H,0.019736409187316895,0.6544960141181946,0.030155125106312294,True
Proposed,Camera-OOD,F12383,appearance,M,0.004437167197465897,0.03293590247631073,0.13472128783042595,True
Proposed,Camera-OOD,F12383,appearance,H,0.005356741603463888,0.6544960141181946,0.008184528993168965,True
Proposed,Camera-OOD,F12383,joint,M,0.026929020881652832,0.03293590247631073,0.8176190374932532,True
Proposed,Camera-OOD,F12383,joint,H,0.039946094155311584,0.6544960141181946,0.061033365052850834,True
Baseline,Camera-OOD,F12384,camera,M,0.007685691583901644,0.05721040442585945,0.1343408014858861,True
Baseline,Camera-OOD,F12384,camera,H,0.00635723490267992,0.3978886008262634,0.015977424056578548,True
Baseline,Camera-OOD,F12384,light,M,0.018804503604769707,0.05721040442585945,0.32869027571967235,True
Baseline,Camera-OOD,F12384,light,H,0.1369139403104782,0.3978886008262634,0.34410118818724633,True
Baseline,Camera-OOD,F12384,appearance,M,0.009433209896087646,0.05721040442585945,0.16488626484562618,True
Baseline,Camera-OOD,F12384,appearance,H,0.011064239777624607,0.3978886008262634,0.027807380645357482,True
Baseline,Camera-OOD,F12384,joint,M,0.01850033365190029,0.05721040442585945,0.32337358628316265,True
Baseline,Camera-OOD,F12384,joint,H,0.1495262086391449,0.3978886008262634,0.3757991767762026,True
Baseline,Camera-OOD,F12385,camera,M,0.02074672468006611,0.04899846762418747,0.4234157859627584,True
Baseline,Camera-OOD,F12385,camera,H,0.03427056595683098,0.2696109712123871,0.12711116985604495,True
Baseline,Camera-OOD,F12385,light,M,0.03161671757698059,0.04899846762418747,0.6452593134029645,True
Baseline,Camera-OOD,F12385,light,H,0.09088803082704544,0.2696109712123871,0.33710805765188256,True
Baseline,Camera-OOD,F12385,appearance,M,0.005795904900878668,0.04899846762418747,0.11828747268858655,True
Baseline,Camera-OOD,F12385,appearance,H,0.08526556938886642,0.2696109712123871,0.3162540789992487,True
Baseline,Camera-OOD,F12385,joint,M,0.034559834748506546,0.04899846762418747,0.7053248075751357,True
Baseline,Camera-OOD,F12385,joint,H,0.0968569815158844,0.2696109712123871,0.3592471815235773,True
Baseline,Camera-OOD,F12386,camera,M,0.027309859171509743,0.05165379121899605,0.5287096750696268,True
Baseline,Camera-OOD,F12386,camera,H,0.16144327819347382,0.07419192045927048,2.1760223646199073,False
Baseline,Camera-OOD,F12386,light,M,0.007869456894695759,0.05165379121899605,0.1523500348954388,True
Baseline,Camera-OOD,F12386,light,H,0.06697401404380798,0.07419192045927048,0.9027130397652269,True
Baseline,Camera-OOD,F12386,appearance,M,0.014865746721625328,0.05165379121899605,0.2877958494585455,True
Baseline,Camera-OOD,F12386,appearance,H,0.04572514817118645,0.07419192045927048,0.6163089981784259,True
Baseline,Camera-OOD,F12386,joint,M,0.009919454343616962,0.05165379121899605,0.1920372950276109,True
Baseline,Camera-OOD,F12386,joint,H,0.039237819612026215,0.07419192045927048,0.5288691729386733,True
Baseline,Camera-OOD,F12387,camera,M,0.04908711090683937,0.046425387263298035,1.057333364360443,False
Baseline,Camera-OOD,F12387,camera,H,0.0645049661397934,0.4114781320095062,0.1567640200580651,True
Baseline,Camera-OOD,F12387,light,M,0.03397195413708687,0.046425387263298035,0.7317538127235758,True
Baseline,Camera-OOD,F12387,light,H,0.08248397707939148,0.4114781320095062,0.20045774164612443,True
Baseline,Camera-OOD,F12387,appearance,M,0.009349904954433441,0.046425387263298035,0.20139638042018196,True
